"","Date","Code","Level","Sector","QoQ","YoY"
"253",1993-06-30,"I",9073,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0.867148415786545,0.365044247787608
"254",1993-06-30,"J",8501,"INFORMATION AND COMMUNICATION",0.579744439185987,2.66908212560386
"255",1993-06-30,"K",15419,"FINANCIAL AND INSURANCE ACTIVITIES",0.718531582729128,2.54722000532057
"256",1993-06-30,"L",33424,"REAL ESTATE ACTIVITIES",1.06434446057087,3.69497099246115
"257",1993-06-30,"M",11572,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.854104932891758,1.30438588812045
"258",1993-06-30,"N",7494,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.90211390871147,1.65491047205644
"259",1993-06-30,"O",26373,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.879467809223129,-1.37985191833071
"260",1993-06-30,"P",23891,"EDUCATION",0.02512036843207,0.188710894908994
"261",1993-06-30,"Q",17923,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.78895956383462,3.86532220676865
"262",1993-06-30,"R",5261,"ARTS, ENTERTAINMENT AND RECREATION",0.535065927766112,6.97437982919887
"263",1993-06-30,"S",5550,"OTHER SERVICE ACTIVITIES",0.488864747419868,7.66246362754607
"264",1993-06-30,"T",832,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",0.240963855421697,6.66666666666667
"265",1993-06-30,"DE",8809,NA,3.5013511925743,5.45911648509518
"266",1993-06-30,"AB",11634,NA,0.241254523522301,1.51832460732983
"267",1993-09-30,"TOTAL",284194,NA,0.856696713748306,2.75031002903245
"268",1993-09-30,"C",43234,"MANUFACTURING",-0.110900605332475,1.01165860610732
"269",1993-09-30,"F",22466,"CONSTRUCTION",-0.328305235137535,-3.33046471600689
"270",1993-09-30,"G",30748,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.938874663515207,7.51424874995629
"271",1993-09-30,"H",11261,"TRANSPORTATION AND STORAGE",1.56024531024531,4.12390198797965
"272",1993-09-30,"I",9210,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.50997465006061,3.0431863951667
"273",1993-09-30,"J",8594,"INFORMATION AND COMMUNICATION",1.09398894247737,3.40512573697509
"274",1993-09-30,"K",15512,"FINANCIAL AND INSURANCE ACTIVITIES",0.603151955379715,2.63332010056901
"275",1993-09-30,"L",33863,"REAL ESTATE ACTIVITIES",1.31342747726184,4.38012452993033
"276",1993-09-30,"M",11700,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.10611821638437,2.26378813040817
"277",1993-09-30,"N",7576,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.09420870029358,2.53078901069156
"278",1993-09-30,"O",25975,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-1.50911917491374,-2.55111611329957
"279",1993-09-30,"P",23959,"EDUCATION",0.284626009794493,0.744260364981926
"280",1993-09-30,"Q",18151,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.27210846398482,5.27811611855459
"281",1993-09-30,"R",5373,"ARTS, ENTERTAINMENT AND RECREATION",2.12887283786351,7.74012432324042
"282",1993-09-30,"S",5616,"OTHER SERVICE ACTIVITIES",1.18918918918919,7.25744843391902
"283",1993-09-30,"T",849,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",2.04326923076923,7.46835443037975
"284",1993-09-30,"DE",9143,NA,3.79157679645816,5.20078241859395
"285",1993-09-30,"AB",12345,NA,6.11139762764313,4.55661895485729
"286",1993-12-31,"TOTAL",285989,NA,0.631610801072497,2.727778875339
"287",1993-12-31,"C",43474,"MANUFACTURING",0.555118656612848,1.80072591031495
"288",1993-12-31,"F",22395,"CONSTRUCTION",-0.31603311670969,-1.94833625218914
"289",1993-12-31,"G",30740,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-0.02601795238715,5.29560868671646
"290",1993-12-31,"H",11312,"TRANSPORTATION AND STORAGE",0.452890507059763,2.25998915205207
"291",1993-12-31,"I",9053,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-1.70466883821932,0.914056403968331
"292",1993-12-31,"J",8639,"INFORMATION AND COMMUNICATION",0.523621131021642,2.78405710886378
"293",1993-12-31,"K",15615,"FINANCIAL AND INSURANCE ACTIVITIES",0.664002062919039,3.49970172996619
"294",1993-12-31,"L",34262,"REAL ESTATE ACTIVITIES",1.17827717567846,4.70631379500031
"295",1993-12-31,"M",11841,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.20512820512822,3.14459930313589
"296",1993-12-31,"N",7659,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.09556494192186,3.09597523219813
"297",1993-12-31,"O",25589,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-1.48604427333974,-3.69575853373979
"298",1993-12-31,"P",24147,"EDUCATION",0.784673817772031,1.21981891348088
"299",1993-12-31,"Q",18232,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.446256404605805,5.45433512638094
"300",1993-12-31,"R",5437,"ARTS, ENTERTAINMENT AND RECREATION",1.19114088963335,5.79879353959913
"301",1993-12-31,"S",5603,"OTHER SERVICE ACTIVITIES",-0.231481481481481,3.99034892353379
"302",1993-12-31,"T",861,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",1.41342756183747,5.90405904059041
"303",1993-12-31,"DE",9539,NA,4.33118232527616,7.8218605176896
"304",1993-12-31,"AB",12975,NA,5.10328068043742,6.64091394756308
"305",1994-03-31,"TOTAL",288923,NA,1.0259135840889,3.12711930954232
"306",1994-03-31,"C",44339,"MANUFACTURING",1.98969499010903,2.32864066466651
"307",1994-03-31,"F",22198,"CONSTRUCTION",-0.879660638535384,-3.06126905105026
"308",1994-03-31,"G",31786,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3.40273259596617,6.2757029656625
"309",1994-03-31,"H",11450,"TRANSPORTATION AND STORAGE",1.21994342291372,4.05307161032351
"310",1994-03-31,"I",9244,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.10979785706395,2.76820455808782
"311",1994-03-31,"J",8738,"INFORMATION AND COMMUNICATION",1.14596596828336,3.38381448177947
"312",1994-03-31,"K",15564,"FINANCIAL AND INSURANCE ACTIVITIES",-0.326609029779064,1.66568685087202
"313",1994-03-31,"L",34814,"REAL ESTATE ACTIVITIES",1.61111435409491,5.26729559748426
"314",1994-03-31,"M",11898,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.481378261971116,3.69531113822555
"315",1994-03-31,"N",7691,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.417809113461303,3.55459808805709
"316",1994-03-31,"O",26034,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",1.73902848880378,-2.15356860976435
"317",1994-03-31,"P",24591,"EDUCATION",1.8387377313952,2.95583001884027
"318",1994-03-31,"Q",18124,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",-0.592365072400185,2.93048614266243
"319",1994-03-31,"R",5478,"ARTS, ENTERTAINMENT AND RECREATION",0.754092330329215,4.68182686795338
"320",1994-03-31,"S",5810,"OTHER SERVICE ACTIVITIES",3.69444940210602,5.19645120405576
"321",1994-03-31,"T",866,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",0.580720092915215,4.33734939759036
"322",1994-03-31,"DE",8796,NA,-7.78907642310514,3.34860768417342
"323",1994-03-31,"AB",13154,NA,1.37957610789981,13.3379286575909
"324",1994-06-30,"TOTAL",292196,NA,1.13282777764319,3.69650081623962
"325",1994-06-30,"C",45155,"MANUFACTURING",1.84036626897314,4.32743403724412
"326",1994-06-30,"F",22262,"CONSTRUCTION",0.28831426254618,-1.23336291038154
"327",1994-06-30,"G",31927,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.443591518278481,4.80927056660758
"328",1994-06-30,"H",11842,"TRANSPORTATION AND STORAGE",3.42358078602621,6.80014430014431
"329",1994-06-30,"I",9152,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-0.995240155776727,0.870715309159053
"330",1994-06-30,"J",8906,"INFORMATION AND COMMUNICATION",1.92263675898374,4.76414539465947
"331",1994-06-30,"K",15453,"FINANCIAL AND INSURANCE ACTIVITIES",-0.713184271395534,0.220507166482918
"332",1994-06-30,"L",35440,"REAL ESTATE ACTIVITIES",1.79812719021083,6.03159406414552
"333",1994-06-30,"M",12116,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.83224071272483,4.70100241963361
"334",1994-06-30,"N",7859,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",2.18437134312832,4.87056311716039
"335",1994-06-30,"O",25568,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-1.78996696627487,-3.05236416031548
"336",1994-06-30,"P",24801,"EDUCATION",0.853970964987184,3.80896571930853
"337",1994-06-30,"Q",18254,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.71728095343191,1.84678904201306
"338",1994-06-30,"R",5539,"ARTS, ENTERTAINMENT AND RECREATION",1.11354508944869,5.2841665082684
"339",1994-06-30,"S",5800,"OTHER SERVICE ACTIVITIES",-0.172117039586922,4.5045045045045
"340",1994-06-30,"T",876,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",1.15473441108544,5.28846153846155
"341",1994-06-30,"DE",9032,NA,2.68303774442928,2.53150187308435
"342",1994-06-30,"AB",13616,NA,3.51223962292839,17.0362729929517
"343",1994-09-30,"TOTAL",294934,NA,0.9370422593054,3.77910863705779
"344",1994-09-30,"C",45636,"MANUFACTURING",1.06521979847194,5.55581255493362
"345",1994-09-30,"F",22187,"CONSTRUCTION",-0.336896954451532,-1.24187661354937
"346",1994-09-30,"G",32131,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.638957622075353,4.49785351892807
"347",1994-09-30,"H",11971,"TRANSPORTATION AND STORAGE",1.08934301638237,6.30494627475358
"348",1994-09-30,"I",9355,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.2180944055944,1.57437567861021
"349",1994-09-30,"J",8994,"INFORMATION AND COMMUNICATION",0.988097911520327,4.65441005352571
"350",1994-09-30,"K",15609,"FINANCIAL AND INSURANCE ACTIVITIES",1.00951271597749,0.625322331098516
"351",1994-09-30,"L",36198,"REAL ESTATE ACTIVITIES",2.13882618510158,6.89543159200308
"352",1994-09-30,"M",12370,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2.09640145262462,5.72649572649573
"353",1994-09-30,"N",8017,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",2.01043389744243,5.82101372756073
"354",1994-09-30,"O",25263,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-1.19289737171464,-2.74109720885467
"355",1994-09-30,"P",24809,"EDUCATION",0.0322567638401807,3.54772736758629
"356",1994-09-30,"Q",18397,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.783389941930551,1.35529722880281
"357",1994-09-30,"R",5597,"ARTS, ENTERTAINMENT AND RECREATION",1.04712041884815,4.16899311371672
"358",1994-09-30,"S",5821,"OTHER SERVICE ACTIVITIES",0.362068965517253,3.6502849002849
"359",1994-09-30,"T",886,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",1.14155251141553,4.35806831566549
"360",1994-09-30,"DE",9010,NA,-0.243578387953946,-1.45466477086296
"361",1994-09-30,"AB",13590,NA,-0.190951821386605,10.0850546780073
"362",1994-12-31,"TOTAL",297024,NA,0.708633117917913,3.85854001377675
"363",1994-12-31,"C",46356,"MANUFACTURING",1.57770181435708,6.62924966646732
"364",1994-12-31,"F",22182,"CONSTRUCTION",-0.0225357191147992,-0.951105157401216
"365",1994-12-31,"G",32259,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.398369176184985,4.94144437215354
"366",1994-12-31,"H",12157,"TRANSPORTATION AND STORAGE",1.55375490769359,7.46994342291372
"367",1994-12-31,"I",9266,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-0.95136290753608,2.35281122279906
"368",1994-12-31,"J",9149,"INFORMATION AND COMMUNICATION",1.72337113631309,5.9034610487325
"369",1994-12-31,"K",15685,"FINANCIAL AND INSURANCE ACTIVITIES",0.486898584150168,0.44828690361831
"370",1994-12-31,"L",36472,"REAL ESTATE ACTIVITIES",0.756947897673911,6.45029478722783
"371",1994-12-31,"M",12496,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.01859337105901,5.53162739633477
"372",1994-12-31,"N",8102,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.06024697517775,5.78404491447971
"373",1994-12-31,"O",25031,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.918339072952534,-2.18062448708429
"374",1994-12-31,"P",24893,"EDUCATION",0.33858680317627,3.08941069283971
"375",1994-12-31,"Q",18483,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.467467521878561,1.37670030715226
"376",1994-12-31,"R",5741,"ARTS, ENTERTAINMENT AND RECREATION",2.57280686081829,5.59131874195329
"377",1994-12-31,"S",5944,"OTHER SERVICE ACTIVITIES",2.11303899673597,6.08602534356595
"378",1994-12-31,"T",908,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",2.48306997742664,5.45876887340302
"379",1994-12-31,"DE",9001,NA,-0.0998890122086493,-5.64000419331167
"380",1994-12-31,"AB",13625,NA,0.257542310522439,5.00963391136801
"381",1995-03-31,"TOTAL",297998,NA,0.327919629390223,3.14097527714996
"382",1995-03-31,"C",45636,"MANUFACTURING",-1.55319699715247,2.92519001330658
"383",1995-03-31,"F",21929,"CONSTRUCTION",-1.1405644216031,-1.21182088476439
"384",1995-03-31,"G",32544,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.883474379243012,2.38469766563895
"385",1995-03-31,"H",12246,"TRANSPORTATION AND STORAGE",0.732088508678117,6.95196506550218
"386",1995-03-31,"I",9324,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0.625944312540454,0.865426222414541
"387",1995-03-31,"J",9170,"INFORMATION AND COMMUNICATION",0.229533282325932,4.94392309452965
"388",1995-03-31,"K",15874,"FINANCIAL AND INSURANCE ACTIVITIES",1.20497290404846,1.99177589308661
"389",1995-03-31,"L",37181,"REAL ESTATE ACTIVITIES",1.9439570081158,6.79898891250646
"390",1995-03-31,"M",12626,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.0403329065301,6.11867540763154
"391",1995-03-31,"N",8207,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.29597630214762,6.70914055389416
"392",1995-03-31,"O",25115,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.335583875993777,-3.52999923177384
"393",1995-03-31,"P",24934,"EDUCATION",0.164704937130921,1.39481924281242
"394",1995-03-31,"Q",18716,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.2606178650652,3.26638711101302
"395",1995-03-31,"R",5685,"ARTS, ENTERTAINMENT AND RECREATION",-0.975439818846894,3.77875136911281
"396",1995-03-31,"S",5921,"OTHER SERVICE ACTIVITIES",-0.386944818304173,1.91049913941481
"397",1995-03-31,"T",900,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-0.881057268722458,3.92609699769054
"398",1995-03-31,"DE",8955,NA,-0.511054327296961,1.80763983628923
"399",1995-03-31,"AB",13876,NA,1.84220183486239,5.48882469210888
"400",1995-06-30,"TOTAL",298768,NA,0.25839099591272,2.24917521115964
"401",1995-06-30,"C",46068,"MANUFACTURING",0.946621088614251,2.02192448233862
"402",1995-06-30,"F",22118,"CONSTRUCTION",0.861872406402469,-0.646842152546938
"403",1995-06-30,"G",32169,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-1.15228613569322,0.757979139912933
"404",1995-06-30,"H",12451,"TRANSPORTATION AND STORAGE",1.67401600522619,5.1427123796656
"405",1995-06-30,"I",9572,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.65980265980265,4.58916083916083
"406",1995-06-30,"J",9299,"INFORMATION AND COMMUNICATION",1.40676117775354,4.41275544576689
"407",1995-06-30,"K",15534,"FINANCIAL AND INSURANCE ACTIVITIES",-2.14186720423334,0.524170064065217
"408",1995-06-30,"L",37118,"REAL ESTATE ACTIVITIES",-0.169441381350694,4.73476297968398
"409",1995-06-30,"M",12607,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-0.150483130049111,4.05249257180587
"410",1995-06-30,"N",8202,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.0609236018033386,4.36442295457438
"411",1995-06-30,"O",24869,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.979494326099939,-2.73388610763455
"412",1995-06-30,"P",24955,"EDUCATION",0.0842223469960715,0.620942703923234
"413",1995-06-30,"Q",18818,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.544988245351561,3.08973375698478
"414",1995-06-30,"R",5878,"ARTS, ENTERTAINMENT AND RECREATION",3.39489885664028,6.12023831016428
"415",1995-06-30,"S",6125,"OTHER SERVICE ACTIVITIES",3.44536395879074,5.60344827586208
"416",1995-06-30,"T",929,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",3.22222222222221,6.05022831050228
"417",1995-06-30,"DE",9216,NA,2.91457286432161,2.03720106288752
"418",1995-06-30,"AB",13616,NA,-1.87373882963389,0
"419",1995-09-30,"TOTAL",301104,NA,0.781877577250569,2.09199346294425
"420",1995-09-30,"C",46212,"MANUFACTURING",0.312581401406618,1.26216145148568
"421",1995-09-30,"F",22171,"CONSTRUCTION",0.239623835789857,-0.0721143011673462
"422",1995-09-30,"G",32668,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1.5511828157543,1.67128318446362
"423",1995-09-30,"H",12806,"TRANSPORTATION AND STORAGE",2.8511766123203,6.97519004260296
"424",1995-09-30,"I",9786,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.23568742164646,4.6071619454837
"425",1995-09-30,"J",9409,"INFORMATION AND COMMUNICATION",1.18292289493493,4.61418723593508
"426",1995-09-30,"K",16054,"FINANCIAL AND INSURANCE ACTIVITIES",3.34749581563023,2.8509193414056
"427",1995-09-30,"L",37163,"REAL ESTATE ACTIVITIES",0.121234980332986,2.6658931432676
"428",1995-09-30,"M",12613,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.0475926072816719,1.96443007275666
"429",1995-09-30,"N",8245,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.524262375030474,2.84395659224148
"430",1995-09-30,"O",24758,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.44633881539265,-1.998970826901
"431",1995-09-30,"P",24916,"EDUCATION",-0.156281306351431,0.431295094522156
"432",1995-09-30,"Q",18978,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.850249760867257,3.15812360710986
"433",1995-09-30,"R",5932,"ARTS, ENTERTAINMENT AND RECREATION",0.918679823069084,5.98534929426478
"434",1995-09-30,"S",6193,"OTHER SERVICE ACTIVITIES",1.11020408163265,6.39065452671362
"435",1995-09-30,"T",938,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",0.968783638320787,5.86907449209933
"436",1995-09-30,"DE",9260,NA,0.477430555555557,2.77469478357382
"437",1995-09-30,"AB",13689,NA,0.53613396004701,0.728476821192061
"438",1995-12-31,"TOTAL",301173,NA,0.0229156703331626,1.39685681965094
"439",1995-12-31,"C",46308,"MANUFACTURING",0.207738249805246,-0.103546466476828
"440",1995-12-31,"F",22237,"CONSTRUCTION",0.297686166614056,0.247948787305035
"441",1995-12-31,"G",32665,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-0.00918329864086331,1.25856350165844
"442",1995-12-31,"H",12800,"TRANSPORTATION AND STORAGE",-0.0468530376386127,5.28913383235997
"443",1995-12-31,"I",9124,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-6.76476599223381,-1.53248435139218
"444",1995-12-31,"J",9382,"INFORMATION AND COMMUNICATION",-0.2869592942927,2.54672641818779
"445",1995-12-31,"K",16070,"FINANCIAL AND INSURANCE ACTIVITIES",0.0996636352310816,2.45457443417278
"446",1995-12-31,"L",37428,"REAL ESTATE ACTIVITIES",0.713074832494669,2.62118885720552
"447",1995-12-31,"M",12708,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.753191151986044,1.69654289372599
"448",1995-12-31,"N",8297,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.630685263796238,2.40681313255986
"449",1995-12-31,"O",24556,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.815897891590595,-1.8976469178219
"450",1995-12-31,"P",24828,"EDUCATION",-0.353186707336647,-0.261117583256336
"451",1995-12-31,"Q",18888,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",-0.474233322794817,2.19120272683007
"452",1995-12-31,"R",5821,"ARTS, ENTERTAINMENT AND RECREATION",-1.87120701281187,1.39348545549555
"453",1995-12-31,"S",6108,"OTHER SERVICE ACTIVITIES",-1.37251735830776,2.75908479138627
"454",1995-12-31,"T",920,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-1.91897654584223,1.32158590308372
"455",1995-12-31,"DE",9368,NA,1.16630669546436,4.07732474169538
"456",1995-12-31,"AB",13932,NA,1.77514792899409,2.25321100917431
"457",1996-03-31,"TOTAL",304197,NA,1.00407407038479,2.08021530345842
"458",1996-03-31,"C",46452,"MANUFACTURING",0.310961388960877,1.78806205627136
"459",1996-03-31,"F",22243,"CONSTRUCTION",0.0269820569321411,1.43189383920837
"460",1996-03-31,"G",33213,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1.67763661411296,2.0556784660767
"461",1996-03-31,"H",12974,"TRANSPORTATION AND STORAGE",1.359375,5.9447983014862
"462",1996-03-31,"I",8972,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-1.66593599298554,-3.77520377520378
"463",1996-03-31,"J",9464,"INFORMATION AND COMMUNICATION",0.874014069494763,3.20610687022899
"464",1996-03-31,"K",16291,"FINANCIAL AND INSURANCE ACTIVITIES",1.37523335407592,2.62693712989794
"465",1996-03-31,"L",38365,"REAL ESTATE ACTIVITIES",2.50347333547076,3.18442215109869
"466",1996-03-31,"M",12890,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.43216871262197,2.09092349120861
"467",1996-03-31,"N",8412,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.38604314812582,2.4978676739369
"468",1996-03-31,"O",24489,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.272845740348586,-2.49253434202667
"469",1996-03-31,"P",25016,"EDUCATION",0.757209602062176,0.328868212079897
"470",1996-03-31,"Q",19015,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.6723845828039,1.59756358196195
"471",1996-03-31,"R",5852,"ARTS, ENTERTAINMENT AND RECREATION",0.5325545438928,2.93755496921723
"472",1996-03-31,"S",6126,"OTHER SERVICE ACTIVITIES",0.294695481335964,3.46225299780443
"473",1996-03-31,"T",929,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",0.978260869565233,3.22222222222221
"474",1996-03-31,"DE",9585,NA,2.31639624252776,7.03517587939699
"475",1996-03-31,"AB",14097,NA,1.18432385874246,1.5926780051888
"476",1996-06-30,"TOTAL",305712,NA,0.498032524975599,2.3242114282654
"477",1996-06-30,"C",46068,"MANUFACTURING",-0.826659777835175,0
"478",1996-06-30,"F",22340,"CONSTRUCTION",0.436092253742743,1.00370738764808
"479",1996-06-30,"G",33387,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.523891247403128,3.78625384687122
"480",1996-06-30,"H",13123,"TRANSPORTATION AND STORAGE",1.14845074764915,5.3971568548711
"481",1996-06-30,"I",9239,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.97592510031208,-3.47889678228167
